"#","Player","Pos","Team","GP","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","AVG","TTL"
"1","Clark Harris","TE","FA","16","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0"
"1","Matt Sokol","TE","FA","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","0"
"1","Antony Auclair","TE","FA","8","0","-","-","-","-","-","-","0","0","0","0","0","-","0","-","-","0","0","0"
"1","Jake Bargas","TE","FA","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","-","0","0"
"1","Sean Culkin","TE","FA","1","-","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-","0","0"
"1","Seth DeValve","TE","FA","4","-","-","-","-","-","-","-","-","-","-","-","-","0","0","-","0","0","0","0"
"1","Farrod Green","TE","FA","1","-","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"1","Kyle Nelson","TE","FA","3","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"1","Rashod Berry","TE","FA","3","-","-","-","-","-","0","-","-","-","-","-","-","0","-","-","-","0","0","0"
"1","Mason Schreck","TE","FA","14","-","-","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0"
"1","Daniel Helm","TE","FA","5","-","-","-","-","-","0","-","-","0","0","-","-","-","-","0","0","-","0","0"
"1","Ricky Seals-Jones","TE","FA","2","-","-","-","-","-","0","-","-","-","-","-","-","-","-","-","0","-","0","0"
"1","Tyler Davis","TE","FA","8","-","-","0","0","0","0","-","-","0","0","-","-","-","-","0","-","0","0","0"
"1","Noah Togiai","TE","FA","4","-","0","0","-","-","0","-","-","-","0","-","-","-","-","-","-","-","0","0"
"1","Zach Gentry","TE","FA","2","-","-","-","-","-","-","-","-","-","0","0","-","-","-","-","-","-","0","0"
"1","Stephen Sullivan","TE","FA","1","-","-","-","-","-","-","-","0","-","-","-","-","-","-","-","-","-","0","0"
"1","Sean McKeon","TE","IND","14","-","0","0","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0"
"1","Ross Travis","TE","FA","1","-","-","-","-","-","-","-","-","0","-","-","-","-","-","-","-","-","0","0"
"1","Caleb Wilson","TE","FA","5","-","-","-","-","-","-","-","-","-","0","0","0","-","-","-","0","0","0","0"
"1","Chris Myarick","TE","FA","3","-","-","-","-","-","-","-","-","-","0","-","-","-","0","0","-","-","0","0"
"1","Beau Brinkley","TE","FA","7","0","0","0","-","0","0","0","0","-","-","-","-","-","-","-","-","-","0","0"
"1","Evan Baylis","TE","FA","5","-","-","-","-","0","0","0","-","-","-","0","0","-","-","-","-","-","0","0"
""
""
