"#","Player","Pos","Team","GP","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","AVG","TTL"
"161","Damarea Crockett","RB","FA","1","-","-","0.7","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.7","0.7"
"162","Jake Funk","RB","FA","5","0","0","0.6","-","-","0","-","-","-","-","-","-","-","-","-","-0.1","-","-","0.1","0.5"
"163","Nathan Cottrell","RB","FA","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.3","0","0","0.1","0.3"
"164","Khari Blasingame","RB","FA","5","0","-","-","-","-","0","-","-","-","-","-","-1.4","-","-","-","0.4","-","1","0","0"
"164","Kenjon Barner","RB","FA","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","0","0"
"164","Josh Johnson","RB","FA","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0"
"164","Sewo Olonilua","RB","FA","1","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"164","Spencer Brown","RB","FA","1","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"164","Brian Hill","RB","FA","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","-","-","-","0","0"
"164","Taiwan Jones","RB","FA","7","-","0","-","-","-","-","-","0","0","0","-","0","-","-","-","-","0","0","0","0"
